AN_BASE,NM_ENTIDADE_ENSINO,NM_PRODUCAO,DS_PALAVRA_CHAVE,NM_REGIAO,SG_UF_IES,NR_PAGINAS,DS_RESUMO,NM_GRAU_ACADEMICO,DOC_ID
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,DURAÇÃO DO SONO E EXCESSO DE PESO EM ADOLESCENTES DE 10 A 14 ANOS: A DIETA É MEDIADORA?,sono adolescente sobrepeso obesidade consumo alimentos,NORDESTE,PB,89,avaliar associacao curta duracao sono excesso_peso adolescentes dieta atua mediadora metodologia estudo_transversal avaliados 1384 adolescentes participantes estudo_longitudinal sobre comportamento_sedentario atividade_fisica habitos_alimentares saude adolescentes loncaafs obtidas informacoes referentes dados_sociodemograficos turno aula duracao sono estado_nutricional comportamento_sedentario consumo_alimentar analise estatistica realizados teste_qui_quadrado regressao_logistica analise mediacao ultima realizada meio pacote mediation software r considera efeitos totais diretos indiretos relacao duracao sono excesso_peso adolescentes resultados estratificados turno aula resultados registrou media duracao sono 9 6 horas 29 5 adolescentes apresentaram curta duracao <9h noite relacao estatisticamente_significativa duracao sono excesso_peso estratificacao turno aula or=0 9840 ic=0 8997 1 0762 manha integral or=0 9482 ic=0 8170 1 1005 tarde or=1 0035 ic=0 8957 1 1243 duracao sono dieta estratificacao turno aula =7 1392 p=0 81 manha integral = 3 0738 p=0 93 tarde =31 1476 p=0 54 dieta excesso_peso estratificacao turno aula or=0 9998 ic=0 9995 1 0000 manha integral or=0 9999 ic=0 9993 1 0000 tarde or=0 9997 ic=0 9993 1 0000 registrou efeito total duracao sono sobre excesso_peso estratificacao turno aula = 0 0352 ic= 0 0998 0 03 manha integral = 0 0193 ic= 0 1049 0 06 tarde = 0 0500 ic= 0 1529 0 05 efeito direto estratificacao turno aula = 0 0348 ic= 0 0996 0 03 manha integral = 0 0195 ic= 0 1029 0 06 tarde = 0 0481 ic= 0 1513 0 05 mediado estratificacao turno aula = 0 0004 ic= 0 0046 0 00 manha integral =0 0002 ic= 0 0053 0 01 tarde = 0 0019 ic= 0 0137 0 01 conclusao fase inicial adolescencia excesso_peso influenciado curta duracao sono dieta apresentou papel mediador,MESTRADO,1964
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,EFEITO DA CARBOXIMETIL-GLUCANA EXTRAÍDA DA SACCHAROMYCES CEREVISIAE NA FUNÇÃO CARDÍACA E VASCULAR DE RATOS,d glucana saccharomyces cerevisae carboximetil glucana reatividade vascular efeito inotropico negativo infarto,NORDESTE,PB,99,carboximetil glucana cm g derivado obtido 1 3 1 6 d glucana saccharomyces cerevisiae caracterizando ser modificador resposta biologica apresentando acao antioxidante antiagregante plaquetaria hipolipemiante propriedades apontam potencial desse derivado protetor sistema cardiovascular entretanto pesquisas nesse campo ainda escassas assim trabalho objetivou investigar atuacao cm g sobre reatividade vascular contratilidade atrial cardiomiocitos ventriculares bem prevencao dano cardiaco modelo animal infarto agudo miocardio iam todos protocolos desenvolvidos aprovados comissao etica uso animais ceua ufpb sob parecer nº 006 2016 inicialmente estudado efeito direto cm g sobre reatividade vascular contratilidade atrial transiente calcio cardiomiocitos ventriculares posteriormente delineados experimentos animais saudaveis quais tratados via_oral cm g dose 50 mg kg diariamente durante 21 dias comparados grupo_controle realizados experimentos utilizando modelo animal iam induzido isoproterenol 20º 21º dias experimento administrados 85 mg kg dia isoproterenol via subcutanea 22º dia 48 h apos administracao primeira dose isoproterenol feitos ensaios experimentais cm g provocou efeito relaxante forma dependente concentracao pronunciado vasos endotelio funcional emax = 69 13 + 8 18 comparacao endotelio emax = 35 26 + 5 86 p<0 05 eficacia relaxamento dependente endotelio induzido cm g significativamente reduzida aneis pre incubados l name emax = 30 91 + 3 66 odq emax = 19 57 + 4 08 carboxi ptio emax = 21 19 + 3 42 comparacao controle emax = 69 13 + 8 18 p<0 05 tratamento cm g promoveu reducao potencia contracao pd2 = 7 103 + 0 06 emax = 111 55 +1 99 resposta concentracoes crescentes phe comparados grupo_controle pd2 = 6 85 + 0 09 n=8 p<0 05 emax= 150 9 +3 67 relaxamento induzido ach eficacia aumentada aneis aorta grupo cm g pd2 = 5 56 + 0 14 emax = 90 10 + 3 71 n=11 comparacao grupo_controle pd2 = 4 18 + 0 35 n=9 emax = 69 87 + 4 27 p<0 05 constatado efeito inotropico negativo atrio esquerdo isolado ratos induzido cm g associado reducao significativa eficacia maxima cacl2 aumentar contratilidade atrial emax = 100 cm g vs 73 41 cacl2 p<0 05 n=5 efeito acompanhado reducao transiente intracelular ca2+ cardiomiocitos ventriculares ratos tanto maneira direta quanto apos suplementacao evidenciado prevencao dano cardiaco modelo animal iam causado isoproterenol avaliou altura segmento st indice massa coracao resultados desse estudo ineditos demonstrar cm g induz relaxamento aorta ratos participacao endotelio aumentando sintese biodisponibilidade via scg alem disso atua sobre miocardio induzindo efeito inotropico negativo meio modulacao homeostase ca2+ achados fornecem novas evidencias apontam efeitos beneficos cm g sobre sistema cardiovascular,MESTRADO,1965
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,EFEITO DA SUPLEMENTAÇÃO COM ÓLEO DE GERGELIM (SESAMUM INDICUM LIM) SOBRE EPILEPTOGÊNESE INDUZIDA POR PILOCARPINA EM RATOS WISTAR,acidos graxos poliinsaturados anticonvulsivante epilepsia oleo gergelim,NORDESTE,PB,83,oleo gergelim sesamum indicum lim rico acidos_graxos poli_insaturados pufas essenciais integridade desenvolvimento cerebral antioxidantes naturais apresentam potencialidade anticonvulsivante modelos animais entanto potencial efeito oleo gergelim tratamento epilepsia refrataria pouco estudado doenca acomete pacientes respondem satisfatoriamente tratamento medicamentoso necessitando assim estrategias farmacologicas uso dieta_cetogenica pufas estudo objetivo investigar efeitos_suplementacao oleo gergelim sobre epileptogenese induzida pilocarpina trabalho submetido aprovado protocolo n° 002 2016 comissao etica uso animais ceua utilizados ratos linhagem wistar rattus norvegicus mantidos sob padrao iluminacao ciclo claro escuro 12 12h randomizados cinco grupos 8 animais cada agua destilada gw oleo mineral gmo oleo gergelim torrado rso oleo gergelim natural nso diazepam gd animais receberam substancias via orogastrica dose 5 ml kg vez dia durante 30 dias grupo gd composto animais receberam agua destilada via orogastrica trinta minutos antes inducao status epilepticus tratados via intraperitoneal i p diazepam dose 5 mg kg 31° dia aplicada pilocarpina dose 350 mg kg i p inducao status epilepticus todos grupos alteracoes comportamentais intensidade convulsoes analisadas acordo escala racine apos experimento animais anestesiados eutanasiados exanguinamento sangue utilizado analises_bioquimicas cerebro retirado analises histologicas reducao consumo racao grupos rso 148 2 + 5 2 g p < 0 05 nso 137 6 + 5 9 g p < 0 001 comparacao grupo gw gw 166 1 + 3 5 g gmo 171 1 + 6 1 g diferenca p > 0 05 grupos ganho_peso final animais gw= 81 74 + 8 64 g gmo= 66 24 + 9 29 g rso= 68 98 + 5 99 g nso= 84 3 + 6 98 g exames_bioquimicos grupo rso apresentou niveis baixos colesterol 58 + 2 89mg p < 0 05 comparados grupo gw 73 + 5 91mg grupo nso apresentou niveis baixos p < 0 05 trigliceridios 59 + 6 78 mg vldl 11 8 + 1 35 aumento hdl 45 + 0 96 p < 0 05 comparados grupo gw 77 75 + 5 16 15 55 + 1 03 36 75 + 2 76 respecitvamente atividade anticonvulsivante apresentaram tempo latencia maior aparecimento grau 3 escala racine grupos rso 533 5 + 63 21 s p < 0 01 gd 600 3 + 61 84 s p < 0 001 comparados grupo gw 316 9 + 37 5 s grupos nso gd conseguiram proteger animais contra crises tipo tonico clonicas generalizadas 3178 + 251 4 s p < 0 01 3600 + 0 0 s p < 0 001 respectivamente comparados grupo gw 2070 + 273 3 s analise histologica grupo gmo apresentou diminuicao numero celulas neuronais desarranjo camadas celulares destruicao tecido nivel cortex cerebral hipocampo enquanto grupos gw rso nso gd preservaram organizacao camadas corticais hipocampais assim ligacoes existentes celulas neuronais conclui oleo gergelim natural apresenta potencial anticonvulsivante neuroprotetor podendo ser utilizada coadjuvante tratamento farmacologico epilepsia refrataria,MESTRADO,1966
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,"IMPACTO DA INGESTÃO DO FOLATO E CÁPSULA DE ÓLEO DE AVELÃ NOS NÍVEIS DE METILAÇÃO DO GENE ADRB3, LEP E POMC, PERFIL ANTROPOMÉTRICO, LIPÍDICO E ESTRESSE OXIDATIVO",epigenetica metilacao folato avela,NORDESTE,PB,154,compreender efeitos dieta folato oleo avela perfil metilacao dna perfil antropometrico lipidico estresse_oxidativo relevante podendo investigacao nesse estagio fornecer subsidios dieteticos importantes desenvolvimento estrategias prevencao dessas doencas ainda fase adulta presente projeto doutorado vinculado projeto maior intitulado ii ciclo diagnostico intervencao situacao alimentar nutricional doencas transmissiveis prevalentes populacao municipio joao pessoa pb ii disandnt pb dois desenhos metodologicos primeiro trata composicao amostra_representativa zona leste oeste individuos adultos municipio joao pessoa partir ii disandnt jp estudo base_populacional corte transversal segundo desenho metodologico desenvolvido subamostra populacao acima mencionada sendo tipo ensaio_clinico intervencional resultados encontrados primeiro desenho metodologico composto 265 individuos adultos referente perfil metilacao observado 50 populacao metilada 21 metilada quanto estado_nutricional 53 populacao encontrava sobrepeso obesidade observado ainda quanto relacoes individuos metilados associacao maiores chances risco sobrepeso obesidade elevado rca segundo desenho metodologico constituido 40 mulheres classificadas sobrepeso obesidade encontrou pos intervencao mulheres apresentaram reducao valores metilacao gene adrb3 mda aumento valores hdl_c cat sendo significativos quanto grupo_intervencao dietetica apresentou melhor resultado grupo 3 maior reducao niveis metilacao gene adrb3 18 conclusao observou alteracoes epigeneticas locus gene adrb3 irao contribuir melhor compreensao desenvolvimento obesidade doencas_cronicas_transmissiveis envolvidas consumo gordura_trans perfil_lipidico acido folico estudo primeiro demosntrar efeito benefico consumo capsula oleo avela modular perfil metilacao referente gene adrb3 reducao cintura rca ldl_c,DOUTORADO,1967
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,INFLUÊNCIA DE COMPONENTES ALIMENTARES SOBRE O EFEITO INIBITÓRIO DO ÓLEO ESSENCIAL DE ORIGANUM VULGARE L. FRENTE A ESCHERICHIA COLI E SALMONELLA TYPHIMURIUM JOÃO PESSOA - PB 2017,salmonella escherichia coli oregano atividade antibacteriana fatores interferentes,NORDESTE,PB,50,oleos_essenciais oes sido citados substancias alternativas adicionais uso antimicrobianos alimentos dentre oes efetivos inibicao diferentes bacterias contaminantes alimentos encontra oleo_essencial origanum vulgare l oeov existem relatos componentes matrizes alimentares podem exercer influencia sobre acao antimicrobiana oes nestes substratos dessa forma estudo avaliou influencia variacoes simultaneas concentracoes proteinas lipidios valores ph compreendendo 12 diferentes meios cultivo sobre efeitos inibitorios oeov frente escherichia_coli salmonella enterica sorovar typhimurium meios cultivo preparados simular condicoes ambientais similares encontradas microrganismos diversos alimentos citar ph 5 0 5 5 6 0 lipidios 3 75 5 0 6 25 ml 100ml proteinas 4 0 6 0 8 0 g 100 ml determinada concentracao inibitoria minima cim oeov diferentes meios cultivo ensaiados observou forma geral maiores valores cim oeov 9 6 l ml ambas cepas maioria obtidos meios quantidades lipidios baixas independentemente quantidades proteinas valores ph taxa maxima crescimento grmax bacterias teste cada meio cultivo determinada meio ensaios turbidez utilizando concentracoes subinibitorias 2 4 1 2 l ml oeov observado tanto coli s typhimurium meio cultivo continha maiores quantidades lipidios 6 25 ml 100 ml proteinas 8 0 g 100 ml menor valor ph 5 0 adicionado 2 4 1 2 l ml oeov possibilitou obtencao valores grmax baixos coli 2 39+ 0 24 1 85+ 0 15 log cfu ml h respectivamente s typhimurium 2 52+ 0 20 1 71+ 0 13 log cfu ml h respectivamente inversamente valores grmax altos ambas cepas testadas observados meio cultivo continha quantidades baixas lipidios 3 75 ml 100ml proteinas 4 0 g 100ml valor ph alto 6 0 cinetica crescimento cepas teste realizada meios possibilitaram obtencao maior menor valor grmax ensaios turbidez adicionados 2 4 l ml oeov valores grmax medidos partir contagens celulas viaveis coli s typhimurium meio continha maior concentracao lipidios grmax 0 026+ 0 001 0 095+ 0 003 log cfu g h respectivamente meio continha menor concentracao lipidios grmax 0 061+ 0 002 0 035+ 0 001 log cfu g h respectivamente revelaram comportamento crescimento bacteriano semelhante observado ensaios turbidez condicoes testadas neste estudo quantidade lipidios meios cultivo fator demonstrou maior influencia sobre efeito inibitorio oeov frente coli s typhimurium resultados deste estudo podem servir embasamento planejamento futuras pesquisas vistas aplicacoes otimizadas oeov antimicrobiano matrizes alimentares,MESTRADO,1968
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,"INFLUÊNCIA DO POLIMORFISMO C677T NO GENE MTHFR E DA DIETA COM FOLATO NO ESTRESSE OXIDATIVO, PERFIL LIPÍDICO E HOMOCISTEÍNA EM MULHERES COM SOBREPESO E OBESIDADE",polimorfismo folato estresse oxidativo sobrepeso obesidade,NORDESTE,PB,91,obesidade prevalencia constante aumento caracterizando importante problema saude_publica afetar qualidade_vida risco desenvolvimento patologias aumento custos relacionados saude brasil acometimento desta patologia atinge grande parte populacao portanto estrategias prevencao tratamento eficazes devem ser adotadas influencia genetica etiologia obesidade bastante fundamentada desta forma identificacao genes candidatos desenvolvimento permite uso recomendacoes dieteticas estilo_vida individualizadas gerando beneficios populacao polimorfismo c677t gene mthfr relacionado diversas alteracoes bioquimicas relevantes dislipidemia alteracoes niveis sericos homocisteina acido folico vitamina_b12 alguns marcadores_estresse_oxidativo capacidade_antioxidante_total malondialdeido levando risco elevado surgimento diversas doencas_cronicas alteracoes bioquimicas surgimento estresse_oxidativo tendem relacionar excesso_peso dieta contendo antioxidantes especialmente folato caracteriza ser benefica individuos polimorfismo c677t gene mthfr possuir funcao anti inflamatoria atuar sobre estresse_oxidativo desempenhar funcao genica importante objetivo objetivo deste estudo avaliar influencia polimorfismo c677t gene mthfr efeito dieta contendo folato sobre estresse_oxidativo perfil_lipidico niveis homocisteina mulheres adultas sobrepeso obesidade metodologia trata estudo_intervencao duplo cego realizado municipio nordeste brasil participaram estudo 48 mulheres adultas 20 59 anos idade indice_massa_corporal 26 19 kg m² 49 64 kg m² quais avaliados niveis capacidade_antioxidante_total malondialdeido perfil_lipidico acido folico homocisteina vitamina_b12 alem genotipagem polimorfismo c677t gene mthfr consumo_alimentar atraves recordatorio_alimentar 24 horas divididas atraves randomizacao grupo recebendo 300g vegetais contendo 191 g folato outro recebendo 300g vegetais contendo 90 g folato durante 08 semanas termino intervencao dietetica novos exames_bioquimicos realizados analise estatistica utilizados analise variancia anova teste t student correlacao_pearson atraves software stata 13 resultados intervencao dietetica aumentou concentracoes sericas acido folico dois grupos analisados grupo recebeu intervencao contendo 191 g folato apresentou melhores resultados niveis homocisteina capacidade_antioxidante_total havendo maiores efeitos portadores genotipo tt conclusao consumo folato demonstrou efeitos positivos sobre marcadores_estresse_oxidativo presenca polimorfismo c677t gene mthfr especialmente portadores genotipo tt apresentaram melhores respostas partir intervencao contendo 191 g folato,MESTRADO,1969
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,INFLUÊNCIA DO POLIMORFISMO C677T NO GENE MTHFR RELACIONADO À SUPLEMENTAÇÃO DE UMA DIETA COM FOLATO NO STATUS INFLAMATÓRIO DE MULHERES OBESAS E COM SOBREPESO,interleucinas fator necrose tumoral intervencao dietetica polimorfismo folato sobrepeso obesidade,NORDESTE,PB,112,gene metilenotetrahidrofolato redutase mthfr apresenta polimorfismo c677t codifica enzima mthfr atividade reduzida acarretando elevacao niveis sericos homocisteina metabolismo acido folico podendo desencadear processo_inflamatorio portanto fazem necessarias pesquisas fim identificar possiveis relacoes consumo folato minimizacao destes fatores_risco resposta mulheres obesas polimorfismo objetivo estudo objetivo avaliar influencia polimorfismo c677t gene mthfr sobre efeitos intervencao dietetica folato processo_inflamatorio mulheres sobrepeso metodologia estudo_intervencao duplo cego realizado 48 mulheres adultas obesas sobrepeso 20 59 anos selecionadas estudo base_populacional intitulado ii ciclo diagnostico intervencao situacao alimentar nutricional doencas transmissiveis prevalentes populacao municipio joao pessoa pb realizadas avaliacao_consumo_alimentar aplicacao recordatorio_24_horas analise polimorfismo c677t parametros_bioquimicos acido folico vitamina_b12 homocisteina tnf interleucinas avaliacao_antropometrica 48 mulheres selecionadas randomizadass dois grupos 24 participantes cada subestratificadas 3 grupos acordo genotipos cc ct tt grupos receberam diariamente durante 8 semanas suplementacao dietetica 300g vegetais sendo 191 mcg d folato grupo 1 95 mcg d grupo 2 fim avaliar efeito folato contido nesta dieta niveis marcadores_inflamatorios forma polimorfismo c677t influenciaria neste processo estatistica realizada analise variancia anova teste t student teste_tukey atraves software r significancia p valor < 0 05 resultados grupo 1 receberam intervencao dietetica contendo 191 mcg d folato aumento significativo valores apos intervencao consumo folato acido folico plasmatico todos genotipos cc ct tt ainda g1 apenas genotipo tt reducao homocisteina tnf il_6 il 1 grupo 2 intervencao contendo 95 mcg d folato diferenca significativa valores consumo folato genotipos cc tt acido folico pos intervencao genotipos ct tt 13 32 g ml + 3 97 15 00 g ml + 4 60 16 4 g ml + 4 95 22 62 g ml + 6 30 respectivamente reducao valores il 1 5 43 pg ml 1 55 pg ml genotipo ct conclusoes resultados pos intervencao dietetica folato evidenciaram elevacao valores acido folico reducao interleucinas tnf homocisteina principalmente genotipo tt,MESTRADO,1970
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,INFLUÊNCIA DOS COMPONENTES DA MATRIZ ALIMENTAR E DO PH DO MEIO SOBRE O EFEITO INIBITÓRIO DO CARVACROL FRENTE SALMONELLA TYPHIMURIUM PT4 E ESCHERICHIA COLI O157H:7,salmonella escherichia coli carvacrol eficacia antimicrobiana,NORDESTE,PB,70,controle inocuidade alimentos alcancado principalmente meio emprego conservantes quimicos entretanto sido relatado agentes podem ser toxicos homem meio_ambiente uso sido cada vez limitado carvacrol car monoterpeno fenolico derivado plantas reconhecida atividade_antimicrobiana frente patogenos origem alimentar tais salmonella typhimurium pt4 escherichia_coli o157h 7 utilizacao car antibacteriano alimentos sido considerada alternativa viavel devido forte efeito inibitorio baixas concentracoes comparado outros compostos_fenolicos sabe composicao matriz alimentar condicoes meio podem influenciar atividade oleos_essenciais apresentam car compostos majoritarios porem pouco sabido sobre efeitos componentes matriz ph sobre eficacia antimicrobiana car presente estudo desenvolvido objetivo verificar efeitos concentracao proteinas ptn lipidios lip ph bem efeito interacao destes parametros sobre atividade inibitoria car frente salmonella typhimurium pt4 escherichia_coli o157 h7 mensurar efeitos concentracao inibitoria minima cim car taxa crescimento maximo especifico max duracao fase lag cepas teste durante exposicao car teste determinadas meios cultivo experimentais concentracoes distintas ptn 4 0 g 100 ml 6 0 g 100 ml 8 0 g 100 ml lip 3 75 g 100 ml 5 0 g 100 ml 6 25 ml 100 ml diferentes valores ph 5 0 5 5 6 0 contagem celulas viaveis longo 24 h meios cultivo promoveram maior menor max avaliada valor cim car contra s typhimurium pt4 coli o157 h7 meios cultivo ensaiados quatro vezes superior 4 8 9 6 l ml obtido ensaios meio laboratorial caldo infusao cerebro coracao 0 6 l ml concentracao ptn condicoes experimentais avaliadas afetaram p > 0 05 atividade car frente cepas teste eficacia car 2 4 4 8 l ml frente cepas estudadas afetada p = 0 05 concentracao lip ph principalmente interacao lip ph aumento concentracao lip conjunto aumento ph aumentou eficacia antibacteriana car independentemente concentracao testada 2 4 4 8 l ml car ambas concentracoes ensaiadas inibiu crescimento s typhimurium pt4 coli o157 h7 meios cultivo experimentais promoveram maior max cepas teste contrapartida meios cultivo correspondentes menor max cepas teste car apresentou efeitos bacteriostaticos contra s typhimurium pt4 reduziu p = 0 05 contagens celulas viaveis coli o157 h7 longo intervalo tempo monitorado resultados mostram concentracao lip ph interacao concentracao lip ph podem influenciar atividade antibacteriana car frente patogenos origem alimentar sugerem concentracao car utilizada matrizes alimentares deve ser cautelosamente avaliada alcance eficacia antibacteriana desejada,MESTRADO,1971
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,"POTENCIAL PREBIÓTICO DE SUBPRODUTOS DE MALPIGHIA EMARGINATA D.C., ANACARDIUM OCCIDENTALE L. E PSIDIUM GUAJAVA L. EM RATAS WISTAR DISLIPIDÊMICAS",dislipidemia frutas tropicais prebiotico subprodutos frutas,NORDESTE,PB,112,pesquisa objetivou avaliar potencial prebiotico subprodutos acerola malpighia emarginata d c caju anacardium occidentale l goiaba psidium guajava l tratamento dislipidemia ratas wistar subprodutos acerola caju goiaba liofilizados moidos pos obtidos analisados quanto composicao centesimal perfil compostos_fenolicos quarenta ratas wistar randomizadas cinco grupos sendo dois controles cs = controle sadio cd = controle doente tres experimentais eda = experimental dislipidemico suplementado subproduto acerola edc = experimental dislipidemico suplementado subproduto caju edg = experimental dislipidemico suplementado subproduto goiaba grupos cd eda edc edg passaram tratamento previo dieta dislipidemica duas semanas apos eda edc edg receberam gavagem devidos subprodutos dose 400 mg kg peso_corporal cd cs receberam gavagem soro fisiologico 28 dias semanalmente realizado acompanhamento peso consumo_alimentar animais antes eutanasia aferidos parametros murinometricos teste tolerancia_glicose apos eutanasia realizadas seguintes analises colesterol_total fracoes trigliceridios enzimas hepaticas soro histologia intestinal hepatica ph umidade microbiota fecal quantificacao acidos_graxos_cadeia_curta fezes peso orgaos figado gordura_visceral quantificacao lipidios totais figado fezes resultados submetidos analise variancia pos teste_tukey p<0 05 suplementacao subprodutos frutas ratas dislipidemicas reduziu peso_corporal 3 42 eda 3 08 edc 5 20 edg acumulo gorduras visceral eda = 43 66 edc = 36 81 edg = 42 24 hepatica eda = 68 42 edc = 36 84 edg = 26 32 bem melhorou niveis lipidios enzimas hepaticas soro comparacao grupo_controle dislipidemico animais dislipidemicos tratados subprodutos acerola goiaba ainda apresentaram maior excrecao gordura eda = 21 74 edg = 17 39 acidos_graxos_cadeia_curta eda = 138 10 edg = 4 09 fezes indicando respectivamente influencia fibras dieteticas oriundas subprodutos sob absorcao gordura intestino fermentacao microbiota_intestinal compostos_fenolicos fibras dieteticas producao acidos organicos tratamento subproduto acerola contribuiu aumento contagem bifidobacterium lactobacillus generos bacterianos beneficos saude material fecal bem provocou diminuicao enterobacteriaceae ainda subprodutos frutas especialmente subproduto acerola protegeram colon figado contra danos teciduais destruicao celulas colonicas hepaticas aumento deposicao gordura hepatocitos outros induzidos dieta dislipidemica dessa forma resultados apontam grande potencial prebiotico terapeutico subprodutos frutas principalmente subproduto acerola testados dislipidemia,MESTRADO,1972
2017,UNIVERSIDADE FEDERAL DA PARAÍBA,PREVALÊNCIA DA INSUFICIÊNCIA/DEFICIÊNCIA DE VITAMINA D EM PACIENTES PORTADORES DE FIBROSE CÍSTICA: ASSOCIAÇÃO COM O PERFIL INFLAMATÓRIO E POLIMORFISMO FOKI DO GENE VDR,fibrose cistica vitamina d polimorfismo inflamacao,NORDESTE,PB,82,fibrose cistica doenca autossomica recessiva comum brancos igualmente comum ambos_sexos doenca letal causada mutacoes gene cftr aproximadamente 90 pacientes apresentam insuficiencia pancreatica resultando ma absorcao risco deficiencia vitaminas soluveis gordura incluindo vitamina_d brasil estudos locais mostram dados estatisticos variados sugerem incidencia aproximada 1 7000 descoberta maioria tecidos corpo celulas abrigam receptores vitamina_d varios destes tecidos possuem equipamento enzimatico converter forma primaria vitamina_d circulacao forma ativa proporcionou novos conhecimentos sobre funcao deste hormonio esteroide estudos demonstrado vitamina_d capaz diminuir inflamacao niveis biomarcadores estresse_oxidativo perfis metabolicos baseado nestes fatos pesquisa objetivo avaliar prevalencia insuficiencia deficiencia vitamina_d pacientes portadores fibrose cistica associacao perfil_inflamatorio polimorfismo foki gene vdr tratou estudo_transversal conduzido pacientes acompanhados ambulatorio pediatria hospital_universitario lauro wanderley ufpb envolvendo 18 pacientes ambos_sexos faixa etaria 0 25 anos questionario coletou informacoes socio demograficas fatores_associados exposicao sol vestimentas medidos peso altura circunferencia_braco aplicado questionario frequencia consumo_alimentar sangue coletado analise parametros_bioquimicos 25_hidroxivitamina d paratormonio calcio serico alanina transaminase aspartato transaminase ureia creatinina acido_urico glicemia_jejum hemograma marcadores_inflamatorios proteina_c_reativa 1 glicoproteina acida verificar presenca polimorfismo foki gene receptor vitamina_d projeto submetido comite etica pesquisa hulw cep ufpb universidade federal paraiba sendo aprovada sob protocolo nº 131145 16 analise estatistica realizada atraves software spss statistics versao 22 0 adotando significancia p<0 05 maioria participantes estudo sexo_masculino 55 6 amostra total 33 33 n=6 apresentou insuficiencia deficiencia vitamina_d 19 60 + 6 180 ng ml 27 77 n=5 anemia encontrou associacao concentracoes sericas vitamina_d hemoglobina p=0 008 hematocrito p=0 019 calcio p=0 04 leucocitos p=0 014 despeito estado_nutricional considerando indice_massa_corporal_idade 66 66 n=12 pacientes apresentaram peso adequado considerando relacao estado_nutricional hemoglobina grupos suficientes insuficientes deficientes relacionados correlacao encontrada associacao vitamina_d perfil_inflamatorio associacao genotipos ff ff concentracoes sericas hemoglobina p=0 0168 independentemente vitamina_d serica analisar frequencia consumo_alimentos fonte vitamina_d pode observar todos individuos consomem leite integral diariamente nivel serico vitamina_d associado hematocrito hemoglobina calcio leucocitos individuos analisados independentemente genotipo,MESTRADO,1973
