word,tf_idf,freq,docs
valia,0.029036917726657147,5,5
george,0.024960704813719,5,5
transformado,0.03150853164862202,5,5
maillard,0.03781152634239408,5,5
pedacos,0.036710025306815164,5,4
singulares,0.032840882597469076,5,4
paula,0.02966294567929014,5,4
legenda,0.03427313327338296,5,4
extensores,0.03162148598914118,5,4
alves,0.03400803824509941,5,5
barbosa,0.032191721754240614,5,5
compartilhados,0.029956379073161215,5,5
comprometidos,0.032635999831519935,5,5
mensurou,0.031496908580775806,5,5
green,0.02653377075463614,5,4
ludicas,0.03406611591514526,5,5
telefonicas,0.03171998253908097,5,5
optico,0.0348161213346899,5,5
nula,0.03098431839925108,5,5
sobrenadante,0.03436754602802551,5,5
holandes,0.035811841950622994,5,5
coletando,0.028271535458483602,5,5
favelas,0.038256533543198495,5,5
selecionamos,0.03148871852849029,5,5
bivariados,0.03499661480020693,5,5
mudando,0.030920429202196318,5,5
enquadraram,0.03299422303264984,5,5
moran,0.034172447127890505,5,4
gerencial,0.036926460260307034,5,4
salarial,0.03866432336443245,5,4
colorimetricas,0.032685646777213494,5,5
exacerbar,0.03217465103229685,5,5
condizentes,0.030187153478787365,5,5
possuiu,0.03254837965127717,5,5
brown,0.032760691104451636,5,4
not,0.03246240898238301,5,3
holm,0.026317553300061455,5,5
sidak,0.029134674695957735,5,5
mineira,0.022926855754674826,5,5
lox,0.03578162250370486,5,3
personalizado,0.030130177399887145,5,5
polymorphism,0.030666602309353735,5,5
single,0.030666602309353735,5,5
compondo,0.038902103903148244,5,5
atrativa,0.02940651033577636,5,5
ginecologica,0.02811480512175502,5,5
excederam,0.029390062764627755,5,5
desconfortavel,0.03220186006753174,5,5
descrevemos,0.034706600947706404,5,5
antocianidinas,0.024831879896075167,5,5
constatando,0.03332627727786622,5,5
abrupta,0.028719329082033788,5,5
sugestiva,0.035052084195264566,5,4
possamos,0.03289441306172556,5,5
obedecendo,0.03548396368171792,5,5
verdura,0.031602383516408525,5,5
enfrentando,0.0287445799051481,5,5
tentativas,0.03210168516336714,5,5
varzea,0.037607034728225484,5,5
rotineiro,0.026710559877268975,5,5
experimentaram,0.03132175137594879,5,5
nucleares,0.03600242797506072,5,4
desiguais,0.03250961869433004,5,5
existindo,0.0287315756234403,5,5
individualizadas,0.02609291042610541,5,5
preve,0.02814694525250914,5,5
referir,0.031269034246088685,5,5
salgada,0.03221112602760124,5,5
circuitos,0.02737668641987835,5,5
notamos,0.03250183236958788,5,5
implicada,0.026612420689334067,5,5
reitera,0.030652988978445542,5,5
autopreenchidos,0.03195957901949431,5,5
exportados,0.030039962846382835,5,5
step,0.03480360960437551,5,3
nuge,0.02902206310655752,5,4
temperado,0.03382849718546799,5,4
atrasou,0.027450102351950213,5,5
rhizopus,0.030600100770367865,5,5
cumprido,0.029540090780593154,5,5
estrita,0.0289462137934419,5,5
patogenica,0.037016833152704216,5,5
biologicista,0.03178468683542418,5,5
cerebros,0.03038853376835792,5,5
confrontando,0.03359990995323978,5,5
problem,0.03296323879678278,5,5
unilateral,0.033177757669072806,5,5
litro,0.03284094927054375,5,4
folhosas,0.030371195007625737,5,4
simulando,0.03276072835869225,5,5
sensitivity,0.03175902298392764,5,5
portas,0.03231214843419648,5,5
respaldado,0.029698674873468313,5,5
lutz,0.03078768329412111,5,5
audiovisual,0.035139734873119825,5,5
del,0.031115933793696832,5,5
parasitas,0.03445221051714817,5,5
robins,0.030949900018434708,5,5
incentiva,0.03139171053223725,5,5
vitaminico,0.034256473706323336,5,5
project,0.03433274004360677,5,5
acentuadas,0.03196215292902639,5,5
preservam,0.027144745452018518,5,5
conservar,0.03352774906547805,5,5
interpretativa,0.03146465444847883,5,5
janela,0.0342440759926293,5,5
aterogenicidade,0.03409307749547925,5,4
trabecular,0.028308384365843584,5,4
fundamentalmente,0.027993390348153034,5,4
apoiem,0.031278096326047125,5,5
anomalias,0.027713357400376924,5,5
docosaexaenoico,0.03373987805119153,5,5
covariavel,0.027943947588706785,5,5
calculando,0.029126705561487828,5,5
conclusivas,0.03267005850354515,5,4
devam,0.02675992539904515,5,5
elegivel,0.02692671278135501,5,5
pedagogia,0.03454115686433559,5,5
glandulas,0.03469547405092882,5,5
colocada,0.034093685575380304,5,5
crassiflora,0.02594814512965382,5,5
infogest,0.034050754170526935,5,5
uniformidade,0.028668168576503096,5,5
designadas,0.030897920910749173,5,5
extensora,0.0340282518452522,5,5
semipresencial,0.026667729566895174,5,4
fusarium,0.029425072955552477,5,5
bacteriostatico,0.02986868658124528,5,5
neoliberal,0.029942973829542384,5,5
partimos,0.031977393131608384,5,5
gastrostomia,0.031828307532452166,5,5
simulacoes,0.02983210337090685,5,5
dimetilhidrazina,0.027653508474262,5,5
catarinenses,0.03569216436087512,5,3
andreia,0.02558258173194192,5,5
queiroz,0.02558258173194192,5,5
melifera,0.03293200562707996,5,5
fortalecem,0.029838717895289805,5,5
milhao,0.03063892435270553,5,5
esclarecimentos,0.029069800657878814,5,5
atualizados,0.02928661613272535,5,5
ses,0.03014412293932613,5,5
dsm,0.030017212633821233,5,5
usaram,0.028943427642488313,5,5
suposta,0.024751286222636795,5,5
shake,0.022096639844212576,5,4
center,0.027097760566666716,5,5
divulgados,0.02817958127784563,5,5
estendendo,0.03279465219171612,5,5
aparecida,0.03260510126172794,5,5
tornem,0.03299782743284188,5,5
concentrar,0.030447084711418087,5,5
neurodegeneracao,0.030398896045617,5,5
discretas,0.027459148795700543,5,5
monoinsaturadas,0.02888772154502254,5,5
duradouro,0.03075809393452736,5,5
lancamento,0.0304080740309936,5,5
baseiam,0.02453339674900797,5,5
eliseos,0.0318878730986041,5,5
estaticamente,0.03384210350006179,5,5
polivitaminicos,0.027003034436415527,5,5
brsmg,0.02697560120305208,5,4
madreperola,0.02697560120305208,5,4
pneumonia,0.03560977954274226,5,4
campomanesia,0.031066734002956443,5,5
estipulados,0.031464201482732934,5,5
durabilidade,0.033251540997444734,5,5
operatorios,0.028812124794526606,5,5
auscultatorio,0.03250696199445834,5,5
perde,0.03401963121847886,5,5
cloranfenicol,0.03047600634290674,5,5
decaimento,0.029091260939704145,5,5
descartaveis,0.029360212064207976,5,5
ponta,0.027790188854470845,5,5
perdendo,0.03232544435014274,5,5
atlas,0.03494707592076447,5,5
incertezas,0.03482947201200931,5,4
discorre,0.028209579092955895,5,5
operator,0.03172894804603782,5,5
determinaram,0.027589449213818843,5,5
eletricas,0.02959041044301696,5,5
conhecendo,0.0344153486651604,5,5
ampicilina,0.03398630081847992,5,5
convive,0.031606867134583584,5,5
escasso,0.031331148595907375,5,5
tubular,0.03365250138324727,5,4
diferencialmente,0.03233613455558498,5,4
disposicoes,0.029591524955063116,5,5
statement,0.0315321247105283,5,5
multifrequencial,0.026979986004203264,5,5
acontecem,0.029081615938444248,5,5
bowel,0.03326991618305346,5,5
alfabetizacao,0.031520353634481704,5,5
prosseguimento,0.03431802090916623,5,5
curtas,0.030317556877546333,5,5
discrepancia,0.030634159829328794,5,5
otimas,0.028079058159643268,5,5
realmente,0.030409205116687172,5,5
consorcio,0.030172279777389774,5,5
constroi,0.02999644055700552,5,5
inscritas,0.026604326213991693,5,5
encapsular,0.032695559017046995,5,5
file,0.03198852454628782,5,5
feedback,0.031163125476176036,5,4
simultaneo,0.03251032738215682,5,5
ultrapassando,0.03067198844545493,5,5
basearam,0.03342971404796776,5,5
medindo,0.027457549258049305,5,5
atipico,0.03036717367808902,5,5
reportada,0.026193609806223983,5,5
racoes,0.032460406697621194,5,5
modified,0.025721468748715906,5,5
naringenina,0.030249913949341498,5,5
quilocalorias,0.030974458348530236,5,5
habitam,0.03299019365459867,5,4
duodenal,0.026446352087751944,5,3
ilha,0.02694482823440285,5,5
coacervacao,0.032998270450511236,5,5
enfretamento,0.02958857234650909,5,5
empregaram,0.03426771039492107,5,5
detem,0.029517185508499345,5,5
recomendamos,0.03289872113968487,5,5
originar,0.0301133548268382,5,5
triturado,0.029742370250395927,5,5
favoreca,0.02603220287849485,5,5
garantido,0.03335787046472032,5,5
testaram,0.02932823719624853,5,5
esteril,0.026724659872407505,5,5
convertido,0.026910393675316013,5,5
hipocampal,0.029729913556830422,5,5
propoem,0.029220321827296787,5,5
encefalicas,0.03453990556100714,5,5
cos,0.03202504169891165,5,5
condiz,0.02765690414585282,5,5
multicausal,0.02371971444481837,5,5
fluidez,0.027431856657534517,5,5
desejados,0.02982829442874239,5,5
distribuem,0.02925809636997903,5,5
institucionalizada,0.032044139756692853,5,5
fumado,0.0296546606281319,5,5
correa,0.029087153714208547,5,5
response,0.030113391472608386,5,5
irregularidade,0.03012845105111148,5,5
dicotomica,0.02528582678515238,5,5
valioso,0.03269363681000869,5,5
exercise,0.02852189583585482,5,5
oxidado,0.032068790365955654,5,5
irreversiveis,0.023753385769532773,5,5
autoras,0.02264420226103808,5,5
avermelhada,0.028778399379585026,5,5
pls,0.02893049985337491,5,5
estrangeiros,0.02789083269722559,5,5
concreta,0.029994045045292617,5,5
predispondo,0.03013345777898293,5,5
adapta,0.031750197439968694,5,5
solos,0.03177961691781735,5,5
agendadas,0.02516753595197661,5,5
nuliparas,0.02660048791699111,5,5
pareceram,0.026167328713157717,5,5
camaras,0.03126143388694949,5,5
use,0.029057628579484168,5,5
olhares,0.026078900597097218,5,5
impulsionar,0.02878426563122829,5,5
randall,0.02655966777632489,5,5
selitto,0.02655966777632489,5,5
dedicacao,0.031559332336887215,5,5
alimentarem,0.02739036544144754,5,5
conheca,0.02552109903908657,5,5
puerperal,0.02397692173025036,5,5
transdisciplinar,0.02517935678874236,5,5
metionina,0.02878335306589082,5,5
independe,0.02952621814275878,5,5
acelerou,0.02942278000959537,5,5
mercadologica,0.030358004427139804,5,5
desagradaveis,0.028710511539017273,5,5
antigenos,0.030172443745856096,5,5
conduzimos,0.022604717062421315,5,5
vocacionada,0.02869672828547899,5,4
caminhar,0.027275634347587487,5,5
auditivo,0.03186320671244182,5,5
percorrido,0.029047717635756583,5,5
precipicio,0.029550086251183497,5,5
diferenciais,0.02986092736825367,5,5
feixe,0.030331220204954545,5,5
sustentados,0.029761038134578335,5,5
metodologicamente,0.02779750999167298,5,5
esferico,0.03214420838692327,5,5
micrografias,0.028874594416892996,5,5
semaforo,0.026074698644963513,5,4
confirmem,0.029853904558489446,5,5
regulamentos,0.025979286578863572,5,5
venham,0.02640450325526497,5,5
especialidades,0.027214968665945662,5,5
verticais,0.030615515663385162,5,5
mucosas,0.026823462062765337,5,5
representavam,0.025596395266286896,5,5
credibilidade,0.029272184941069236,5,5
influenciador,0.030672434668215773,5,5
transformando,0.028460416234297573,5,5
conclusivos,0.027659729088579013,5,5
apreciada,0.029828426727029997,5,5
entes,0.024540365272661964,5,5
impulsionado,0.030301735986887606,5,5
bio,0.027860603406005265,5,5
dicotomizado,0.0282245617448895,5,5
adotarem,0.02938246170357467,5,5
quantos,0.027613153883830812,5,5
maciez,0.02755168895379583,5,5
liga,0.029442239199081528,5,5
quadratica,0.02862005177015969,5,5
marcantes,0.0319140155999458,5,5
informativo,0.02739387866561216,5,5
prospectivas,0.02633883400350112,5,5
implicadas,0.027292691290111797,5,5
pronunciados,0.026425281414400474,5,5
notado,0.02992411025323822,5,5
omental,0.029536823142084813,5,4
mineradora,0.029846555209254378,5,5
fisiopatologico,0.030423011218784782,5,5
potential,0.02983974405924784,5,5
desvantagens,0.03144283034352566,5,5
chateaubriand,0.03183330224590495,5,5
dai,0.02903270517286702,5,5
nci,0.029291298751922778,5,5
clementino,0.023951285496461732,5,5
fraga,0.023951285496461732,5,5
partiu,0.030041361065906713,5,5
entidade,0.029196024039090947,5,5
tensoativo,0.02850861703405991,5,5
vibracionais,0.02996423415572664,5,5
glucosideo,0.02879957256598976,5,5
janelas,0.031075078103577434,5,5
lohman,0.026912997926009936,5,5
dicotomizados,0.02755296729138583,5,5
simbolismos,0.032161436270881374,5,5
estrogeno,0.026504334124031467,5,5
empregos,0.02955803069448162,5,5
singularidades,0.026132462943381344,5,5
bioacessiveis,0.025261380834722975,5,5
programar,0.02697185502502138,5,5
ramo,0.026628961354371948,5,5
subdivididas,0.027898582519877976,5,5
ref,0.025666718441724534,5,4
adipocina,0.025694960669837695,5,4
retornando,0.02660452923159283,5,5
aging,0.028253520989923564,5,5
hipertensa,0.029807054503145598,5,5
pampk,0.028682842652035138,5,5
inferencias,0.02834023305600253,5,5
intensificando,0.025494176103568498,5,5
gratuitamente,0.026763394234199,5,5
dissecados,0.0280853582955293,5,5
espontaneas,0.02840538140237059,5,5
metabolic,0.025448698646277895,5,5
emergir,0.026477479408841164,5,5
microbianas,0.027955356480371132,5,5
septico,0.02648410655516128,5,4
informado,0.025825782416389942,5,5
esi,0.02523395807222473,5,5
tof,0.028025491795841316,5,5
acute,0.024422302070991973,5,5
atrasar,0.02929632316456238,5,5
permitirem,0.02343035867376781,5,5
categorial,0.028283219476483507,5,5
misericordia,0.031243984844902813,5,5
aderirem,0.02878549867647957,5,5
esperadas,0.027182266470607695,5,5
quilogramas,0.02894386848491872,5,5
somatoria,0.026312836155601312,5,5
tocotrienois,0.019811088773228444,5,5
contavam,0.026901571045715427,5,5
ativando,0.025436761295980125,5,5
colateral,0.02549870992460045,5,5
sofa,0.025745526107826953,5,5
anestesico,0.027254363580942263,5,5
enterocitos,0.027238311890837617,5,5
dunnet,0.027117498825771573,5,5
mede,0.02725485322867184,5,5
knowledge,0.02145210761439242,5,5
fosfolipidios,0.02927282760658579,5,4
cartas,0.030624403536136983,5,4
interpretado,0.023533620224102436,5,5
fermentar,0.02396227137971643,5,5
syagrus,0.023729435700288185,5,5
impostos,0.02793422286316583,5,5
mieloide,0.022888801472871298,5,5
notavelmente,0.02510567478880034,5,5
conterem,0.0265492743234511,5,5
dysenterica,0.025491019092158125,5,5
lactiplantibacillus,0.029682139633816464,5,5
products,0.027122233887224952,5,4
aproveitados,0.02625064546864159,5,5
detalhadas,0.024205021551874165,5,5
educar,0.02279456739801062,5,5
imperativo,0.027367834620665506,5,5
cadastrado,0.024850307305153387,5,5
atenuados,0.028253355960180915,5,5
attitude,0.02547232267986682,5,5
procuram,0.02592044279912654,5,5
possuam,0.029253319860069564,5,5
supressor,0.027178046836845875,5,5
joana,0.029242756320167578,5,5
acoplamento,0.02540756990624812,5,5
metilicos,0.026771591873964926,5,5
nicho,0.027877876112588223,5,5
companhia,0.028645939709395964,5,5
compostagem,0.029030636757741993,5,5
taco,0.024065814582436777,5,5
iriam,0.028452998777901882,5,4
chemists,0.025158388555442442,5,5
objetivam,0.026364638676114827,5,5
amplia,0.02390158286399219,5,5
motivadas,0.026947630955532716,5,5
numerosos,0.025287441034981574,5,5
ambientalmente,0.028212778863602725,5,5
impactado,0.02590740110641326,5,5
consecucao,0.025657433732025215,5,5
contradicoes,0.027322327009177326,5,5
exibe,0.025775188292585932,5,5
literature,0.023640861593536924,5,5
fitopatogenos,0.028354624945355445,5,5
bioclin,0.02795452481282989,5,5
monetario,0.027180997178506465,5,5
sorovar,0.029368578496084943,5,4
aliquotas,0.02384561154077153,5,5
advindo,0.024486452550117256,5,5
possibilitara,0.02733088403410922,5,5
hedonicas,0.023809818178917287,5,5
incluia,0.02162736846807252,5,5
pocos,0.023896122318667782,5,5
lisas,0.029159758465554967,5,5
compartilhadas,0.02603120823164468,5,5
assumiu,0.02723523357960509,5,5
literacy,0.024811874974628667,5,5
indicadoras,0.026997904039447313,5,5
fixacao,0.0224818746564695,5,5
preocupados,0.026476576558447346,5,5
approaches,0.02421031695854477,5,5
uremica,0.028065835916430294,5,5
sumarizar,0.029587242461806815,5,5
originalmente,0.028026268447872874,5,5
microvasculares,0.0297896696583954,5,5
support,0.02315569443403975,5,5
jornadas,0.029721062763977825,5,4
visualizadas,0.02496441932408178,5,5
notoria,0.027398587742434137,5,5
serviram,0.02826880239613037,5,5
grey,0.027242187273952025,5,5
isoflavonas,0.023175870626668538,5,5
levadas,0.025729301113773143,5,5
musculoesqueletico,0.02926949088229522,5,5
circulatorio,0.027480161622014464,5,5
transformam,0.0257995594580153,5,5
amdr,0.02675553523777616,5,5
informatica,0.02656947593060054,5,5
interministerial,0.025884197071969872,5,5
fila,0.025028973047207196,5,5
nicotinicos,0.025552203456880238,5,5
promocoes,0.02572194908750445,5,4
inedito,0.026826976493275673,5,5
resolvidas,0.026022381845855095,5,5
neuroplasticidade,0.027070583912346763,5,5
diminuidas,0.024699329698495157,5,5
puericultura,0.028164725327396854,5,5
mineralizacao,0.026546144915031628,5,5
explicativa,0.024619259929097186,5,5
bolhas,0.025023641463194937,5,5
glicosidase,0.02479921145159863,5,5
entregues,0.02504324801459556,5,5
alcancarem,0.025766271589939074,5,5
delfinidina,0.02827323453575986,5,5
aproximado,0.026352276543238382,5,5
guarnicao,0.02752462322098637,5,5
wmd,0.025426322772838492,5,5
afeccoes,0.027622267986719032,5,5
configurar,0.027718121445117108,5,5
grading,0.02565369205615125,5,5
recommendations,0.02565369205615125,5,5
adequate,0.024419830816979606,5,5
assinado,0.024376983581449265,5,5
using,0.025786843229585032,5,4
pagamento,0.02545210992129099,5,5
directed,0.025961253314963597,5,5
multiparametrica,0.02513028881380677,5,5
espectrofotometrico,0.022454462839386024,5,5
anthroplus,0.02474162330871422,5,5
prazos,0.02188368278881427,5,5
emulsificante,0.02514230378620014,5,5
pnad,0.026754781287808106,5,4
centrifugacao,0.024591870214156715,5,5
ernani,0.02536078754635196,5,5
polydoro,0.02536078754635196,5,5
thiago,0.02536078754635196,5,5
tolerado,0.023627048654576238,5,5
indicativas,0.026510109107612746,5,5
desdobramento,0.026228694069718686,5,5
psicometrico,0.02558070731921111,5,5
corroborou,0.023458012084032913,5,5
aposentadoria,0.027257273482373504,5,5
alinhadas,0.026074615476133513,5,5
logaritmica,0.025524344062145866,5,5
focou,0.024693331742850506,5,4
debates,0.02607374748002681,5,5
sentada,0.024134054898690072,5,5
rstudio,0.022521925826513915,5,5
intercepto,0.025253050618981195,5,5
inclusos,0.023259291409045386,5,5
cocos,0.0219835157809839,5,5
tiroxina,0.022461803421802845,5,5
ligar,0.022312920001274335,5,5
maturidade,0.024755337376576873,5,5
atalah,0.024582701898682002,5,5
lancado,0.02393862500568934,5,5
repassados,0.02292663987286968,5,5
pioneiro,0.021410247977926518,5,5
detalhes,0.02175878077076943,5,5
perfazendo,0.02271510128800642,5,5
permissao,0.02382856172735033,5,5
finalizar,0.024864494980541538,5,5
interfaces,0.023305471962780957,5,5
salas,0.019731164808471802,5,5
coerente,0.0225763416569615,5,5
ocidente,0.022754823778131587,5,5
marcados,0.0247061500664515,5,5
prevaleceram,0.023914933185438227,5,5
concentra,0.02145497875980715,5,5
generalized,0.019815030808813215,5,5
exatas,0.021826722722826302,5,5
evitado,0.019282663956685722,5,5
compreensivel,0.02134748777300144,5,5
escova,0.017589101101512558,5,5
regulou,0.019725822437130346,5,5
centimetros,0.020918977665224534,5,5
duarte,0.017400096089070876,5,5
hercia,0.017400096089070876,5,5
martino,0.017400096089070876,5,5
sonia,0.017522344476914215,5,5
stampini,0.017400096089070876,5,5
estabilometricas,0.3463611582077663,4,1
sac,0.30615852377293623,4,1
olf,0.29817177967451186,4,1
idfgi,0.29307482617580227,4,1
senil,0.2743180373005509,4,1
hsb,0.26999806820920363,4,1
cininas,0.2658120516478206,4,1
obwt,0.2658120516478206,4,1
qtw,0.25589369151170793,4,1
luc,0.2484764830620932,4,1
amorphophallus,0.13501618245302419,4,2
oleraceus,0.244926819018349,4,1
sonchus,0.244926819018349,4,1
cgas,0.24147714551104832,4,1
estevia,0.23978849414383818,4,1
revitalizacao,0.13023946819816698,4,2
dcmn,0.23326363716033238,4,1
pacto,0.13069694613830896,4,2
solidaria,0.2255904912011109,4,1
bacteremia,0.2241160435462017,4,1
criancaspraticantes,0.22266074456213547,4,1
endofiticos,0.22122422362947652,4,1
peconha,0.22122422362947652,4,1
discinesia,0.21980611963185165,4,1
qewp,0.21840608065330486,4,1
dismagnesemia,0.21840608065330486,4,1
ldlmm,0.21702376368714468,4,1
meo,0.21702376368714468,4,1
kpa,0.215658834355779,4,1
ldn,0.215658834355779,4,1
jacare,0.215658834355779,4,1
paifis,0.2143109666410554,4,1
erosivo,0.21166515223807938,4,1
hbcorrigido,0.21166515223807938,4,1
ameixas,0.21036659302189487,4,1
chdi,0.21036659302189487,4,1
autointencao,0.2065647871239088,4,1
coexposicao,0.20532787223095128,4,1
acelga,0.2028979565832477,4,1
masculinidades,0.20170443919158154,4,1
dextran,0.20052488106765415,4,1
sashimi,0.20052488106765415,4,1
dgs,0.20052488106765415,4,1
acessadas,0.1197607125546909,4,2
mioma,0.19935903873586547,4,1
lagoa,0.198206674350109,4,1
smoothie,0.198206674350109,4,1
quarentena,0.08593849708469724,4,3
epc,0.19372742747214045,4,1
ohm,0.19372742747214045,4,1
bmqi,0.19372742747214045,4,1
geno,0.1926390711380273,4,1
intervenc,0.1926390711380273,4,1
aivds,0.1915628752098819,4,1
dmsm,0.1915628752098819,4,1
metilcisteina,0.1915628752098819,4,1
paps,0.19049863701427144,4,1
papup,0.19049863701427144,4,1
paif,0.18840524539873002,4,1
fis,0.18635736229656988,4,1
neuroserpina,0.18635736229656988,4,1
karapoto,0.18535002520307492,4,1
zag,0.18535002520307492,4,1
hphl,0.18535002520307492,4,1
marinado,0.18535002520307492,4,1
marinados,0.18535002520307492,4,1
siria,0.18435351969123046,4,1
cacique,0.18336767199234683,4,1
ciiamafftm,0.18239231203494075,4,1
ntc,0.18239231203494075,4,1
ntr,0.18239231203494075,4,1
bati,0.18047239296088874,4,1
nafl,0.17952751132235006,4,1
shore,0.17952751132235006,4,1
tempol,0.17952751132235006,4,1
alliacea,0.17859247220087948,4,1
rlc,0.17766712260398373,4,1
egc,0.17584489570548134,4,1
emc,0.1749477278702493,4,1
supraquiasmatico,0.17405966833791298,4,1
rns,0.10325102797299351,4,2
farinaceo,0.10944400152100106,4,2
muffins,0.09765587417167702,4,2
stec,0.17231032493753196,4,1
taxifilina,0.1714487733128443,4,1
olpb,0.10440469048556217,4,2
gep,0.1705957943411386,4,1
professoras,0.16975126070578644,4,1
malagueta,0.16975126070578644,4,1
sibo,0.1689150475988614,4,1
zebra,0.10185304100501419,4,2
paj,0.16808703265965128,4,1
obesidades,0.0743705163708653,4,3
dnc,0.16726709591497005,4,1
eitn,0.16726709591497005,4,1
exsudado,0.16726709591497005,4,1
nam,0.09725204391767375,4,2
hiplex,0.16645511972120805,4,1
ehf,0.16645511972120805,4,1
sensibilizado,0.16645511972120805,4,1
dismorfia,0.16645511972120805,4,1
ergs,0.16645511972120805,4,1
hhk,0.16645511972120805,4,1
zamb,0.1656509887080621,4,1
mecanizado,0.1656509887080621,4,1
valenca,0.1656509887080621,4,1
jeriva,0.1656509887080621,4,1
ttbu,0.1656509887080621,4,1
cmf,0.16485458972388875,4,1
preb,0.1632845460122327,4,1
cactos,0.1632845460122327,4,1
fldna,0.16251068560459178,4,1
cetohidrometanolico,0.16174412576683425,4,1
glimfam,0.16174412576683425,4,1
miller,0.16023249842321896,4,1
pcat,0.16023249842321896,4,1
pesto,0.16023249842321896,4,1
feg,0.15948723098869239,4,1
clorada,0.15948723098869239,4,1
hipercolesterolemiante,0.15874886417855952,4,1
nat,0.15874886417855952,4,1
piaf,0.15874886417855952,4,1
dfe,0.15874886417855952,4,1
sex,0.09892195393472014,4,2
nanocapsulas,0.1572924525805911,4,1
ctm,0.1572924525805911,4,1
arne,0.1558625211934948,4,1
trofozoitos,0.1558625211934948,4,1
hcv,0.1558625211934948,4,1
poly,0.1558625211934948,4,1
tainha,0.09002920566759645,4,2
tintura,0.1551572609166012,4,1
endotoxemicos,0.10098076141405933,4,2
msfm,0.15445835433589578,4,1
tapiocas,0.15445835433589578,4,1
ehfbs,0.15445835433589578,4,1
radc,0.15376571597564512,4,1
evolutiva,0.08748624456894497,4,3
led,0.09415868856806527,4,2
lafay,0.15172457815295956,4,1
fndc,0.15172457815295956,4,1
apsr,0.151056187940832,4,1
vla,0.1503936608007406,4,1
rebatidas,0.1503936608007406,4,1
tcc,0.14844049637475698,4,1
termoxidacao,0.14844049637475698,4,1
glutamatergica,0.14844049637475698,4,1
efo,0.1478006666490037,4,1
fragilizacao,0.1478006666490037,4,1
pger,0.1478006666490037,4,1
onivoro,0.09070445058948874,4,2
fiqr,0.1471663290239007,4,1
amaranthus,0.08867949273619244,4,2
viridis,0.08867949273619244,4,2
craniofaciais,0.1459138496279526,4,1
spinosa,0.08834564382145196,4,2
zedoaria,0.14529557060410533,4,1
avacard,0.14529557060410533,4,1
melado,0.14529557060410533,4,1
sonicacao,0.1446825091247631,4,1
hpe,0.1446825091247631,4,1
siebas,0.08721917403749604,4,2
fragrancias,0.14407459942255824,4,1
olfativo,0.14407459942255824,4,1
silencios,0.14407459942255824,4,1
figo,0.14347177683083204,4,1
deliberativo,0.14347177683083204,4,1
precedido,0.08689986733018853,4,2
coeq,0.1428739777607036,4,1
func,0.1428739777607036,4,1
nurturing,0.1428739777607036,4,1
layer,0.14228113967870895,4,1
rosacea,0.14228113967870895,4,1
peruanita,0.14228113967870895,4,1
saz,0.1416932010849953,4,1
esterilizados,0.08672206197065022,4,2
infracao,0.08805122720092726,4,2
putrescina,0.09408362250905034,4,2
tiramina,0.09408362250905034,4,2
celiaco,0.14053178140397074,4,1
atemoia,0.14053178140397074,4,1
glibenclamida,0.13995818229619944,4,1
gritz,0.1393892465958084,4,1
stf,0.1393892465958084,4,1
miosina,0.1393892465958084,4,1
lepobs,0.1393892465958084,4,1
lepobt,0.1393892465958084,4,1
gil,0.1388249176622221,4,1
jalo,0.1388249176622221,4,1
fmr,0.1388249176622221,4,1
bioetica,0.0720273295994424,4,3
frescais,0.08881482068711155,4,2
habituadas,0.13770985808260586,4,1
gsfc,0.13770985808260586,4,1
multiloculares,0.13770985808260586,4,1
xavante,0.09349239750289588,4,2
qpi,0.13715901865027544,4,1
ing,0.13715901865027544,4,1
aromatizados,0.08433237632066766,4,2
cheio,0.08280154792955591,4,2
actigrafia,0.13661256837676836,4,1
neo,0.13607045501019388,4,1
almondega,0.13607045501019388,4,1
hpp,0.1355326271247781,4,1
desinibicao,0.1355326271247781,4,1
dentados,0.1355326271247781,4,1
astrocitos,0.08165737821713526,4,2
miq,0.13499903410460182,4,1
qaad,0.13499903410460182,4,1
exc,0.134469626127721,4,1
arquitetonicas,0.07990271502689894,4,2
urease,0.1339443541506596,4,1
iqda,0.1339443541506596,4,1
periepididimal,0.08420571746094373,4,2
tangerina,0.09008516992271376,4,2
ceasa,0.0809962044602473,4,2
kfc,0.13342316989326405,4,1
kombuchas,0.13342316989326405,4,1
smab,0.1329060258239103,4,1
ozonizada,0.1329060258239103,4,1
lipi,0.08022184214557446,4,2
fantoches,0.08639672548948077,4,2
peg,0.13239287514505352,4,1
metilimidazolio,0.13239287514505352,4,1
vssf,0.13239287514505352,4,1
rdw,0.06079100263578903,4,3
jogadoras,0.0640494376900182,4,3
pulverizacao,0.08377373427065427,4,2
transportado,0.07570730154636857,4,2
marmelo,0.08369415511373307,4,2
sfe,0.131883671779111,4,1
cationicas,0.13137837035466995,4,1
srbp,0.13137837035466995,4,1
operarios,0.13087692619301092,4,1
ascite,0.12988543432791236,4,1
gomp,0.12988543432791236,4,1
signatarios,0.1293953006134674,4,1
reflorestamento,0.1293953006134674,4,1
pvhiv,0.1293953006134674,4,1
rala,0.1289088521149205,4,1
modelar,0.08754486776742747,4,2
nanicao,0.12842604742535155,4,1
cvd,0.12842604742535155,4,1
frs,0.12842604742535155,4,1
pcfb,0.12842604742535155,4,1
tils,0.12794684575585397,4,1
bulimicos,0.12794684575585397,4,1
recreativa,0.12794684575585397,4,1
nachr,0.12794684575585397,4,1
puca,0.0828267517077905,4,2
